,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
4085,Brazil,Soybeans,2006,23796,1761.0,238716.0,18.47
4086,Brazil,Soybeans,2006,23796,1761.0,238716.0,27.76
4087,Brazil,Soybeans,2006,23796,1761.0,238716.0,20.6
4088,Brazil,Soybeans,2006,23796,1761.0,238716.0,27.34
4089,Brazil,Soybeans,2006,23796,1761.0,238716.0,19.35
4090,Brazil,Soybeans,2006,23796,1761.0,238716.0,26.26
4091,Brazil,Soybeans,2006,23796,1761.0,238716.0,24.57
4092,Brazil,Soybeans,2006,23796,1761.0,238716.0,25.41
4093,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,21.82
4094,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,20.6
4095,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,18.47
4096,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,18.47
4097,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,27.76
4098,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,20.6
4099,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,27.34
4100,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,19.35
4101,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,26.26
4102,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,24.57
4103,Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,25.41
4104,Brazil,Wheat,2006,15927,1761.0,238716.0,21.82
4105,Brazil,Wheat,2006,15927,1761.0,238716.0,20.6
4106,Brazil,Wheat,2006,15927,1761.0,238716.0,18.47
4107,Brazil,Wheat,2006,15927,1761.0,238716.0,18.47
4108,Brazil,Wheat,2006,15927,1761.0,238716.0,27.76
4109,Brazil,Wheat,2006,15927,1761.0,238716.0,20.6
4110,Brazil,Wheat,2006,15927,1761.0,238716.0,27.34
4111,Brazil,Wheat,2006,15927,1761.0,238716.0,19.35
4112,Brazil,Wheat,2006,15927,1761.0,238716.0,26.26
4113,Brazil,Wheat,2006,15927,1761.0,238716.0,24.57
4114,Brazil,Wheat,2006,15927,1761.0,238716.0,25.41
4115,Brazil,Yams,2006,92308,1761.0,238716.0,21.82
4116,Brazil,Yams,2006,92308,1761.0,238716.0,20.6
4117,Brazil,Yams,2006,92308,1761.0,238716.0,18.47
4118,Brazil,Yams,2006,92308,1761.0,238716.0,18.47
4119,Brazil,Yams,2006,92308,1761.0,238716.0,27.76
4120,Brazil,Yams,2006,92308,1761.0,238716.0,20.6
4121,Brazil,Yams,2006,92308,1761.0,238716.0,27.34
4122,Brazil,Yams,2006,92308,1761.0,238716.0,19.35
4123,Brazil,Yams,2006,92308,1761.0,238716.0,26.26
4124,Brazil,Yams,2006,92308,1761.0,238716.0,24.57
4125,Brazil,Yams,2006,92308,1761.0,238716.0,25.41
4126,Brazil,Cassava,2007,140099,1761.0,304031.0,22.19
4127,Brazil,Cassava,2007,140099,1761.0,304031.0,20.93
4128,Brazil,Cassava,2007,140099,1761.0,304031.0,18.66
4129,Brazil,Cassava,2007,140099,1761.0,304031.0,18.66
4130,Brazil,Cassava,2007,140099,1761.0,304031.0,27.92
4131,Brazil,Cassava,2007,140099,1761.0,304031.0,20.93
4132,Brazil,Cassava,2007,140099,1761.0,304031.0,27.32
4133,Brazil,Cassava,2007,140099,1761.0,304031.0,19.05
4134,Brazil,Cassava,2007,140099,1761.0,304031.0,25.95
4135,Brazil,Cassava,2007,140099,1761.0,304031.0,24.78
4136,Brazil,Cassava,2007,140099,1761.0,304031.0,25.44
4137,Brazil,Maize,2007,37852,1761.0,304031.0,22.19
4138,Brazil,Maize,2007,37852,1761.0,304031.0,20.93
4139,Brazil,Maize,2007,37852,1761.0,304031.0,18.66
4140,Brazil,Maize,2007,37852,1761.0,304031.0,18.66
4141,Brazil,Maize,2007,37852,1761.0,304031.0,27.92
4142,Brazil,Maize,2007,37852,1761.0,304031.0,20.93
4143,Brazil,Maize,2007,37852,1761.0,304031.0,27.32
4144,Brazil,Maize,2007,37852,1761.0,304031.0,19.05
4145,Brazil,Maize,2007,37852,1761.0,304031.0,25.95
4146,Brazil,Maize,2007,37852,1761.0,304031.0,24.78
4147,Brazil,Maize,2007,37852,1761.0,304031.0,25.44
4148,Brazil,Potatoes,2007,240356,1761.0,304031.0,22.19
4149,Brazil,Potatoes,2007,240356,1761.0,304031.0,20.93
4150,Brazil,Potatoes,2007,240356,1761.0,304031.0,18.66
4151,Brazil,Potatoes,2007,240356,1761.0,304031.0,18.66
4152,Brazil,Potatoes,2007,240356,1761.0,304031.0,27.92
4153,Brazil,Potatoes,2007,240356,1761.0,304031.0,20.93
4154,Brazil,Potatoes,2007,240356,1761.0,304031.0,27.32
4155,Brazil,Potatoes,2007,240356,1761.0,304031.0,19.05
4156,Brazil,Potatoes,2007,240356,1761.0,304031.0,25.95
4157,Brazil,Potatoes,2007,240356,1761.0,304031.0,24.78
4158,Brazil,Potatoes,2007,240356,1761.0,304031.0,25.44
4159,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,22.19
4160,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,20.93
4161,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,18.66
4162,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,18.66
4163,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,27.92
4164,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,20.93
4165,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,27.32
4166,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,19.05
4167,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,25.95
4168,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,24.78
4169,Brazil,"Rice, paddy",2007,38260,1761.0,304031.0,25.44
4170,Brazil,Sorghum,2007,21731,1761.0,304031.0,22.19
4171,Brazil,Sorghum,2007,21731,1761.0,304031.0,20.93
4172,Brazil,Sorghum,2007,21731,1761.0,304031.0,18.66
4173,Brazil,Sorghum,2007,21731,1761.0,304031.0,18.66
4174,Brazil,Sorghum,2007,21731,1761.0,304031.0,27.92
4175,Brazil,Sorghum,2007,21731,1761.0,304031.0,20.93
4176,Brazil,Sorghum,2007,21731,1761.0,304031.0,27.32
4177,Brazil,Sorghum,2007,21731,1761.0,304031.0,19.05
4178,Brazil,Sorghum,2007,21731,1761.0,304031.0,25.95
4179,Brazil,Sorghum,2007,21731,1761.0,304031.0,24.78
4180,Brazil,Sorghum,2007,21731,1761.0,304031.0,25.44
4181,Brazil,Soybeans,2007,28133,1761.0,304031.0,22.19
4182,Brazil,Soybeans,2007,28133,1761.0,304031.0,20.93
4183,Brazil,Soybeans,2007,28133,1761.0,304031.0,18.66
4184,Brazil,Soybeans,2007,28133,1761.0,304031.0,18.66
4185,Brazil,Soybeans,2007,28133,1761.0,304031.0,27.92
4186,Brazil,Soybeans,2007,28133,1761.0,304031.0,20.93
4187,Brazil,Soybeans,2007,28133,1761.0,304031.0,27.32
4188,Brazil,Soybeans,2007,28133,1761.0,304031.0,19.05
4189,Brazil,Soybeans,2007,28133,1761.0,304031.0,25.95
4190,Brazil,Soybeans,2007,28133,1761.0,304031.0,24.78
4191,Brazil,Soybeans,2007,28133,1761.0,304031.0,25.44
4192,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,22.19
4193,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,20.93
4194,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,18.66
4195,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,18.66
4196,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,27.92
4197,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,20.93
4198,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,27.32
4199,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,19.05
4200,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,25.95
4201,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,24.78
4202,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,25.44
4203,Brazil,Wheat,2007,22199,1761.0,304031.0,22.19
4204,Brazil,Wheat,2007,22199,1761.0,304031.0,20.93
4205,Brazil,Wheat,2007,22199,1761.0,304031.0,18.66
4206,Brazil,Wheat,2007,22199,1761.0,304031.0,18.66
4207,Brazil,Wheat,2007,22199,1761.0,304031.0,27.92
4208,Brazil,Wheat,2007,22199,1761.0,304031.0,20.93
4209,Brazil,Wheat,2007,22199,1761.0,304031.0,27.32
4210,Brazil,Wheat,2007,22199,1761.0,304031.0,19.05
4211,Brazil,Wheat,2007,22199,1761.0,304031.0,25.95
4212,Brazil,Wheat,2007,22199,1761.0,304031.0,24.78
4213,Brazil,Wheat,2007,22199,1761.0,304031.0,25.44
4214,Brazil,Yams,2007,92593,1761.0,304031.0,22.19
4215,Brazil,Yams,2007,92593,1761.0,304031.0,20.93
4216,Brazil,Yams,2007,92593,1761.0,304031.0,18.66
4217,Brazil,Yams,2007,92593,1761.0,304031.0,18.66
4218,Brazil,Yams,2007,92593,1761.0,304031.0,27.92
4219,Brazil,Yams,2007,92593,1761.0,304031.0,20.93
4220,Brazil,Yams,2007,92593,1761.0,304031.0,27.32
4221,Brazil,Yams,2007,92593,1761.0,304031.0,19.05
4222,Brazil,Yams,2007,92593,1761.0,304031.0,25.95
4223,Brazil,Yams,2007,92593,1761.0,304031.0,24.78
4224,Brazil,Yams,2007,92593,1761.0,304031.0,25.44
4225,Brazil,Cassava,2008,141371,1761.0,312637.0,21.86
4226,Brazil,Cassava,2008,141371,1761.0,312637.0,20.22
4227,Brazil,Cassava,2008,141371,1761.0,312637.0,17.88
4228,Brazil,Cassava,2008,141371,1761.0,312637.0,17.88
4229,Brazil,Cassava,2008,141371,1761.0,312637.0,27.54
4230,Brazil,Cassava,2008,141371,1761.0,312637.0,20.22
4231,Brazil,Cassava,2008,141371,1761.0,312637.0,26.94
4232,Brazil,Cassava,2008,141371,1761.0,312637.0,18.8
4233,Brazil,Cassava,2008,141371,1761.0,312637.0,25.96
4234,Brazil,Cassava,2008,141371,1761.0,312637.0,24.26
4235,Brazil,Cassava,2008,141371,1761.0,312637.0,25.54
4236,Brazil,Maize,2008,40800,1761.0,312637.0,21.86
4237,Brazil,Maize,2008,40800,1761.0,312637.0,20.22
4238,Brazil,Maize,2008,40800,1761.0,312637.0,17.88
4239,Brazil,Maize,2008,40800,1761.0,312637.0,17.88
4240,Brazil,Maize,2008,40800,1761.0,312637.0,27.54
4241,Brazil,Maize,2008,40800,1761.0,312637.0,20.22
4242,Brazil,Maize,2008,40800,1761.0,312637.0,26.94
4243,Brazil,Maize,2008,40800,1761.0,312637.0,18.8
4244,Brazil,Maize,2008,40800,1761.0,312637.0,25.96
4245,Brazil,Maize,2008,40800,1761.0,312637.0,24.26
4246,Brazil,Maize,2008,40800,1761.0,312637.0,25.54
4247,Brazil,Potatoes,2008,253729,1761.0,312637.0,21.86
4248,Brazil,Potatoes,2008,253729,1761.0,312637.0,20.22
4249,Brazil,Potatoes,2008,253729,1761.0,312637.0,17.88
4250,Brazil,Potatoes,2008,253729,1761.0,312637.0,17.88
4251,Brazil,Potatoes,2008,253729,1761.0,312637.0,27.54
4252,Brazil,Potatoes,2008,253729,1761.0,312637.0,20.22
4253,Brazil,Potatoes,2008,253729,1761.0,312637.0,26.94
4254,Brazil,Potatoes,2008,253729,1761.0,312637.0,18.8
4255,Brazil,Potatoes,2008,253729,1761.0,312637.0,25.96
4256,Brazil,Potatoes,2008,253729,1761.0,312637.0,24.26
4257,Brazil,Potatoes,2008,253729,1761.0,312637.0,25.54
4258,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,21.86
4259,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,20.22
4260,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,17.88
4261,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,17.88
4262,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,27.54
4263,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,20.22
4264,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,26.94
4265,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,18.8
4266,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,25.96
4267,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,24.26
4268,Brazil,"Rice, paddy",2008,42311,1761.0,312637.0,25.54
4269,Brazil,Sorghum,2008,24105,1761.0,312637.0,21.86
4270,Brazil,Sorghum,2008,24105,1761.0,312637.0,20.22
4271,Brazil,Sorghum,2008,24105,1761.0,312637.0,17.88
4272,Brazil,Sorghum,2008,24105,1761.0,312637.0,17.88
4273,Brazil,Sorghum,2008,24105,1761.0,312637.0,27.54
4274,Brazil,Sorghum,2008,24105,1761.0,312637.0,20.22
4275,Brazil,Sorghum,2008,24105,1761.0,312637.0,26.94
4276,Brazil,Sorghum,2008,24105,1761.0,312637.0,18.8
4277,Brazil,Sorghum,2008,24105,1761.0,312637.0,25.96
4278,Brazil,Sorghum,2008,24105,1761.0,312637.0,24.26
4279,Brazil,Sorghum,2008,24105,1761.0,312637.0,25.54
4280,Brazil,Soybeans,2008,28162,1761.0,312637.0,21.86
4281,Brazil,Soybeans,2008,28162,1761.0,312637.0,20.22
4282,Brazil,Soybeans,2008,28162,1761.0,312637.0,17.88
4283,Brazil,Soybeans,2008,28162,1761.0,312637.0,17.88
4284,Brazil,Soybeans,2008,28162,1761.0,312637.0,27.54
4285,Brazil,Soybeans,2008,28162,1761.0,312637.0,20.22
4286,Brazil,Soybeans,2008,28162,1761.0,312637.0,26.94
4287,Brazil,Soybeans,2008,28162,1761.0,312637.0,18.8
4288,Brazil,Soybeans,2008,28162,1761.0,312637.0,25.96
4289,Brazil,Soybeans,2008,28162,1761.0,312637.0,24.26
4290,Brazil,Soybeans,2008,28162,1761.0,312637.0,25.54
4291,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,21.86
4292,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,20.22
4293,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,17.88
4294,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,17.88
4295,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,27.54
4296,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,20.22
4297,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,26.94
4298,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,18.8
4299,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,25.96
4300,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,24.26
4301,Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,25.54
4302,Brazil,Wheat,2008,25497,1761.0,312637.0,21.86
4303,Brazil,Wheat,2008,25497,1761.0,312637.0,20.22
4304,Brazil,Wheat,2008,25497,1761.0,312637.0,17.88
4305,Brazil,Wheat,2008,25497,1761.0,312637.0,17.88
4306,Brazil,Wheat,2008,25497,1761.0,312637.0,27.54
4307,Brazil,Wheat,2008,25497,1761.0,312637.0,20.22
4308,Brazil,Wheat,2008,25497,1761.0,312637.0,26.94
4309,Brazil,Wheat,2008,25497,1761.0,312637.0,18.8
4310,Brazil,Wheat,2008,25497,1761.0,312637.0,25.96
4311,Brazil,Wheat,2008,25497,1761.0,312637.0,24.26
4312,Brazil,Wheat,2008,25497,1761.0,312637.0,25.54
4313,Brazil,Yams,2008,93753,1761.0,312637.0,21.86
4314,Brazil,Yams,2008,93753,1761.0,312637.0,20.22
4315,Brazil,Yams,2008,93753,1761.0,312637.0,17.88
4316,Brazil,Yams,2008,93753,1761.0,312637.0,17.88
4317,Brazil,Yams,2008,93753,1761.0,312637.0,27.54
4318,Brazil,Yams,2008,93753,1761.0,312637.0,20.22
4319,Brazil,Yams,2008,93753,1761.0,312637.0,26.94
4320,Brazil,Yams,2008,93753,1761.0,312637.0,18.8
4321,Brazil,Yams,2008,93753,1761.0,312637.0,25.96
4322,Brazil,Yams,2008,93753,1761.0,312637.0,24.26
4323,Brazil,Yams,2008,93753,1761.0,312637.0,25.54
4324,Brazil,Cassava,2009,138613,1761.0,335742.0,22.25
4325,Brazil,Cassava,2009,138613,1761.0,335742.0,20.78
4326,Brazil,Cassava,2009,138613,1761.0,335742.0,18.38
4327,Brazil,Cassava,2009,138613,1761.0,335742.0,18.38
4328,Brazil,Cassava,2009,138613,1761.0,335742.0,27.39
4329,Brazil,Cassava,2009,138613,1761.0,335742.0,20.78
4330,Brazil,Cassava,2009,138613,1761.0,335742.0,27.39
4331,Brazil,Cassava,2009,138613,1761.0,335742.0,18.84
4332,Brazil,Cassava,2009,138613,1761.0,335742.0,26.3
4333,Brazil,Cassava,2009,138613,1761.0,335742.0,24.98
4334,Brazil,Cassava,2009,138613,1761.0,335742.0,26.0
4335,Brazil,Maize,2009,37145,1761.0,335742.0,22.25
4336,Brazil,Maize,2009,37145,1761.0,335742.0,20.78
4337,Brazil,Maize,2009,37145,1761.0,335742.0,18.38
4338,Brazil,Maize,2009,37145,1761.0,335742.0,18.38
4339,Brazil,Maize,2009,37145,1761.0,335742.0,27.39
4340,Brazil,Maize,2009,37145,1761.0,335742.0,20.78
4341,Brazil,Maize,2009,37145,1761.0,335742.0,27.39
4342,Brazil,Maize,2009,37145,1761.0,335742.0,18.84
4343,Brazil,Maize,2009,37145,1761.0,335742.0,26.3
4344,Brazil,Maize,2009,37145,1761.0,335742.0,24.98
4345,Brazil,Maize,2009,37145,1761.0,335742.0,26.0
4346,Brazil,Potatoes,2009,248299,1761.0,335742.0,22.25
4347,Brazil,Potatoes,2009,248299,1761.0,335742.0,20.78
4348,Brazil,Potatoes,2009,248299,1761.0,335742.0,18.38
4349,Brazil,Potatoes,2009,248299,1761.0,335742.0,18.38
4350,Brazil,Potatoes,2009,248299,1761.0,335742.0,27.39
4351,Brazil,Potatoes,2009,248299,1761.0,335742.0,20.78
4352,Brazil,Potatoes,2009,248299,1761.0,335742.0,27.39
4353,Brazil,Potatoes,2009,248299,1761.0,335742.0,18.84
4354,Brazil,Potatoes,2009,248299,1761.0,335742.0,26.3
4355,Brazil,Potatoes,2009,248299,1761.0,335742.0,24.98
4356,Brazil,Potatoes,2009,248299,1761.0,335742.0,26.0
4357,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,22.25
4358,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,20.78
4359,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,18.38
4360,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,18.38
4361,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,27.39
4362,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,20.78
4363,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,27.39
4364,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,18.84
4365,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,26.3
4366,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,24.98
4367,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,26.0
4368,Brazil,Sorghum,2009,23378,1761.0,335742.0,22.25
4369,Brazil,Sorghum,2009,23378,1761.0,335742.0,20.78
4370,Brazil,Sorghum,2009,23378,1761.0,335742.0,18.38
4371,Brazil,Sorghum,2009,23378,1761.0,335742.0,18.38
4372,Brazil,Sorghum,2009,23378,1761.0,335742.0,27.39
4373,Brazil,Sorghum,2009,23378,1761.0,335742.0,20.78
4374,Brazil,Sorghum,2009,23378,1761.0,335742.0,27.39
4375,Brazil,Sorghum,2009,23378,1761.0,335742.0,18.84
4376,Brazil,Sorghum,2009,23378,1761.0,335742.0,26.3
4377,Brazil,Sorghum,2009,23378,1761.0,335742.0,24.98
4378,Brazil,Sorghum,2009,23378,1761.0,335742.0,26.0
4379,Brazil,Soybeans,2009,26365,1761.0,335742.0,22.25
4380,Brazil,Soybeans,2009,26365,1761.0,335742.0,20.78
4381,Brazil,Soybeans,2009,26365,1761.0,335742.0,18.38
4382,Brazil,Soybeans,2009,26365,1761.0,335742.0,18.38
4383,Brazil,Soybeans,2009,26365,1761.0,335742.0,27.39
4384,Brazil,Soybeans,2009,26365,1761.0,335742.0,20.78
4385,Brazil,Soybeans,2009,26365,1761.0,335742.0,27.39
4386,Brazil,Soybeans,2009,26365,1761.0,335742.0,18.84
4387,Brazil,Soybeans,2009,26365,1761.0,335742.0,26.3
4388,Brazil,Soybeans,2009,26365,1761.0,335742.0,24.98
4389,Brazil,Soybeans,2009,26365,1761.0,335742.0,26.0
4390,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,22.25
4391,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,20.78
4392,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.38
4393,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.38
4394,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,27.39
4395,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,20.78
4396,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,27.39
4397,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.84
4398,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,26.3
4399,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,24.98
4400,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,26.0
4401,Brazil,Wheat,2009,20802,1761.0,335742.0,22.25
4402,Brazil,Wheat,2009,20802,1761.0,335742.0,20.78
4403,Brazil,Wheat,2009,20802,1761.0,335742.0,18.38
4404,Brazil,Wheat,2009,20802,1761.0,335742.0,18.38
4405,Brazil,Wheat,2009,20802,1761.0,335742.0,27.39
4406,Brazil,Wheat,2009,20802,1761.0,335742.0,20.78
4407,Brazil,Wheat,2009,20802,1761.0,335742.0,27.39
4408,Brazil,Wheat,2009,20802,1761.0,335742.0,18.84
4409,Brazil,Wheat,2009,20802,1761.0,335742.0,26.3
4410,Brazil,Wheat,2009,20802,1761.0,335742.0,24.98
4411,Brazil,Wheat,2009,20802,1761.0,335742.0,26.0
4412,Brazil,Yams,2009,94599,1761.0,335742.0,22.25
4413,Brazil,Yams,2009,94599,1761.0,335742.0,20.78
4414,Brazil,Yams,2009,94599,1761.0,335742.0,18.38
4415,Brazil,Yams,2009,94599,1761.0,335742.0,18.38
4416,Brazil,Yams,2009,94599,1761.0,335742.0,27.39
4417,Brazil,Yams,2009,94599,1761.0,335742.0,20.78
4418,Brazil,Yams,2009,94599,1761.0,335742.0,27.39
4419,Brazil,Yams,2009,94599,1761.0,335742.0,18.84
4420,Brazil,Yams,2009,94599,1761.0,335742.0,26.3
4421,Brazil,Yams,2009,94599,1761.0,335742.0,24.98
4422,Brazil,Yams,2009,94599,1761.0,335742.0,26.0
4423,Brazil,Cassava,2010,139499,1761.0,342580.0,22.12
4424,Brazil,Cassava,2010,139499,1761.0,342580.0,20.72
4425,Brazil,Cassava,2010,139499,1761.0,342580.0,18.18
4426,Brazil,Cassava,2010,139499,1761.0,342580.0,18.18
4427,Brazil,Cassava,2010,139499,1761.0,342580.0,28.18
4428,Brazil,Cassava,2010,139499,1761.0,342580.0,20.72
4429,Brazil,Cassava,2010,139499,1761.0,342580.0,27.56
4430,Brazil,Cassava,2010,139499,1761.0,342580.0,19.01
4431,Brazil,Cassava,2010,139499,1761.0,342580.0,26.3
4432,Brazil,Cassava,2010,139499,1761.0,342580.0,24.95
4433,Brazil,Cassava,2010,139499,1761.0,342580.0,25.78
4434,Brazil,Maize,2010,43667,1761.0,342580.0,22.12
4435,Brazil,Maize,2010,43667,1761.0,342580.0,20.72
4436,Brazil,Maize,2010,43667,1761.0,342580.0,18.18
4437,Brazil,Maize,2010,43667,1761.0,342580.0,18.18
4438,Brazil,Maize,2010,43667,1761.0,342580.0,28.18
4439,Brazil,Maize,2010,43667,1761.0,342580.0,20.72
4440,Brazil,Maize,2010,43667,1761.0,342580.0,27.56
4441,Brazil,Maize,2010,43667,1761.0,342580.0,19.01
4442,Brazil,Maize,2010,43667,1761.0,342580.0,26.3
4443,Brazil,Maize,2010,43667,1761.0,342580.0,24.95
4444,Brazil,Maize,2010,43667,1761.0,342580.0,25.78
4445,Brazil,Potatoes,2010,258859,1761.0,342580.0,22.12
4446,Brazil,Potatoes,2010,258859,1761.0,342580.0,20.72
4447,Brazil,Potatoes,2010,258859,1761.0,342580.0,18.18
4448,Brazil,Potatoes,2010,258859,1761.0,342580.0,18.18
4449,Brazil,Potatoes,2010,258859,1761.0,342580.0,28.18
4450,Brazil,Potatoes,2010,258859,1761.0,342580.0,20.72
4451,Brazil,Potatoes,2010,258859,1761.0,342580.0,27.56
4452,Brazil,Potatoes,2010,258859,1761.0,342580.0,19.01
4453,Brazil,Potatoes,2010,258859,1761.0,342580.0,26.3
4454,Brazil,Potatoes,2010,258859,1761.0,342580.0,24.95
4455,Brazil,Potatoes,2010,258859,1761.0,342580.0,25.78
4456,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,22.12
4457,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,20.72
4458,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,18.18
4459,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,18.18
4460,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,28.18
4461,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,20.72
4462,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,27.56
4463,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,19.01
4464,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,26.3
4465,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,24.95
4466,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,25.78
4467,Brazil,Sorghum,2010,23172,1761.0,342580.0,22.12
4468,Brazil,Sorghum,2010,23172,1761.0,342580.0,20.72
4469,Brazil,Sorghum,2010,23172,1761.0,342580.0,18.18
4470,Brazil,Sorghum,2010,23172,1761.0,342580.0,18.18
4471,Brazil,Sorghum,2010,23172,1761.0,342580.0,28.18
4472,Brazil,Sorghum,2010,23172,1761.0,342580.0,20.72
4473,Brazil,Sorghum,2010,23172,1761.0,342580.0,27.56
4474,Brazil,Sorghum,2010,23172,1761.0,342580.0,19.01
4475,Brazil,Sorghum,2010,23172,1761.0,342580.0,26.3
4476,Brazil,Sorghum,2010,23172,1761.0,342580.0,24.95
4477,Brazil,Sorghum,2010,23172,1761.0,342580.0,25.78
4478,Brazil,Soybeans,2010,29475,1761.0,342580.0,22.12
4479,Brazil,Soybeans,2010,29475,1761.0,342580.0,20.72
4480,Brazil,Soybeans,2010,29475,1761.0,342580.0,18.18
4481,Brazil,Soybeans,2010,29475,1761.0,342580.0,18.18
4482,Brazil,Soybeans,2010,29475,1761.0,342580.0,28.18
4483,Brazil,Soybeans,2010,29475,1761.0,342580.0,20.72
4484,Brazil,Soybeans,2010,29475,1761.0,342580.0,27.56
4485,Brazil,Soybeans,2010,29475,1761.0,342580.0,19.01
4486,Brazil,Soybeans,2010,29475,1761.0,342580.0,26.3
4487,Brazil,Soybeans,2010,29475,1761.0,342580.0,24.95
4488,Brazil,Soybeans,2010,29475,1761.0,342580.0,25.78
4489,Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,22.12
4490,Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,20.72
4491,Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,18.18
4492,Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,18.18
4493,Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,28.18
